3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5198,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5531,66,,B3,1066 REVERE,,10465,2,0,2,2500,1152,1920,1,B3,500000,2020-12-28 00:00:00
5199,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5532,22,,B1,1045 REVERE AVENUE,,10465,2,0,2,2500,2300,1960,1,B1,550000,2021-01-19 00:00:00
5200,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5533,38,,B3,1007 CALHOUN AVENUE,,10465,2,0,2,2500,1464,1930,1,B3,0,2020-11-20 00:00:00
5201,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5533,123,,B1,928 QUINCY AVENUE,,10465,2,0,2,2500,1494,1935,1,B1,0,2020-08-14 00:00:00
5202,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5534,108,,B1,926 SWINTON AVENUE,,10465,2,0,2,2500,2078,2004,1,B1,875000,2020-07-17 00:00:00
5203,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5537,75,,B3,951 HUNTINGTON AVENUE,,10465,2,0,2,3200,1820,1950,1,B3,590000,2020-05-08 00:00:00
5204,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5543,64,,B3,846 REVERE AVENUE,,10465,2,0,2,6000,1659,1920,1,B3,725000,2020-07-07 00:00:00
5205,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5543,67,,B2,850 REVERE AVENUE,,10465,2,0,2,3360,2058,1920,1,B2,625000,2020-12-14 00:00:00
5206,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5543,116,,B1,2871 DILL PL,,10465,2,0,2,3133,2104,1910,1,B1,0,2020-08-14 00:00:00
5207,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5543,168,,B1,2881 RANDALL AVENUE,,10465,2,0,2,2442,1600,1910,1,B1,720000,2020-07-22 00:00:00
5208,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5544,54,,B3,828 CALHOUN AVENUE,,10465,2,0,2,5000,1116,1950,1,B3,900000,2021-01-21 00:00:00
5209,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5544,93,,B3,753 REVERE AVENUE,,10465,2,0,2,2200,1641,1950,1,B3,585000,2021-01-14 00:00:00
5210,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5544,118,,B1,2841 RANDALL AVE,,10465,2,0,2,2500,1760,1935,1,B1,0,2020-06-30 00:00:00
5211,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5544,124,,B1,720 CALHOUN AVENUE,,10465,2,0,2,2500,1600,1935,1,B1,0,2020-10-23 00:00:00
5212,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5545,15,,B3,863 CALHOUN AVENUE,,10465,2,0,2,2200,1680,1955,1,B3,475000,2020-05-15 00:00:00
5213,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5545,16,,B3,859 CALHOUN AVENUE,,10465,2,0,2,2200,1680,1955,1,B3,499000,2020-04-16 00:00:00
5214,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5545,80,,B3,2826 PHILIP AVENUE,,10465,2,0,2,2000,1487,1955,1,B3,0,2020-02-28 00:00:00
5215,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5546,24,,B1,839 QUINCY AVENUE,,10465,2,0,2,4500,2951,1940,1,B1,775000,2021-01-26 00:00:00
5216,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5547,6,,B1,2786 LAFAYETTE AVE,,10465,2,0,2,3000,1872,1965,1,B1,0,2020-09-28 00:00:00
5217,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5547,10,,B1,861 SWINTON AVENUE,,10465,2,0,2,3000,2400,2005,1,B1,925000,2020-11-13 00:00:00
5218,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5559,94,,B2,2480 WENNER PLACE,,10465,2,0,2,5000,1695,1920,1,B2,645000,2020-08-13 00:00:00
5219,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5559,151,,B2,692 BRUSH AVENUE,,10465,2,0,2,2097,3549,2004,1,B2,790000,2020-02-06 00:00:00
5220,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5559,177,,B1,2461 ROHR PLACE,,10465,2,0,2,1538,3090,2005,1,B1,0,2020-12-09 00:00:00
5221,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5562,129,,B2,2866 LAMPORT PLACE,,10465,2,0,2,2500,2637,1925,1,B2,815000,2020-02-19 00:00:00
5222,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5562,190,,B1,2840 RANDALL AVENUE,,10465,2,0,2,2500,1600,1925,1,B1,600000,2020-02-27 00:00:00
5223,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5562,192,,B1,2846 RANDALL AVENUE,,10465,2,0,2,2500,1600,1925,1,B1,650000,2020-12-29 00:00:00
5224,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5576,96,,B1,4018A EAST TREMONT AVENUE,,10465,2,0,2,1967,2964,1974,1,B1,0,2020-12-01 00:00:00
5225,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5577,79,,B1,2858 SAMPSON AVENUE,,10465,2,0,2,2500,1617,2006,1,B1,740000,2020-12-03 00:00:00
5226,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5578,128,,B1,330 QUINCY AVENUE,,10465,2,0,2,2500,2040,2004,1,B1,0,2020-08-04 00:00:00
5227,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5579,76,,B1,460 SWINTON AVENUE,,10465,2,0,2,3081,2790,1965,1,B1,708000,2020-11-30 00:00:00
5228,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5579,93,,B3,339 QUINCY AVENUE,,10465,2,0,2,2500,3100,1955,1,B3,910000,2020-06-29 00:00:00
5229,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5579,98,,B1,327 QUINCY AVE,,10465,2,0,2,1900,2282,2004,1,B1,0,2020-03-26 00:00:00
5230,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5580,110,,B1,317 SWINTON AVENUE,,10465,2,0,2,3750,3686,2017,1,B1,982611,2020-03-04 00:00:00
5231,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5581,120,,B1,326 HUNTINGTON AVENUE,,10465,2,0,2,2300,2392,2000,1,B1,725000,2020-09-30 00:00:00
5232,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5582,82,,B1,391 HUNTINGTON AVENUE,,10465,2,0,2,2500,2535,1988,1,B1,0,2020-11-12 00:00:00
5233,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5589,18,,B1,4178 E. TREMONT AVENUE,,10465,2,0,2,3159,1872,1950,1,B1,0,2020-09-02 00:00:00
5234,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5589,40,,B1,284 REVERE AVENUE,,10465,2,0,2,2500,1600,1920,1,B1,495000,2020-05-27 00:00:00
5235,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5589,83,,B3,4244 EAST TREMONT AVENUE,,10465,2,0,2,1849,1589,1955,1,B3,651500,2020-06-08 00:00:00
5236,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5590,1,,B1,2850 MILES AVENUE,,10465,2,0,2,2300,1600,1930,1,B1,755000,2020-10-28 00:00:00
5237,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5590,81,,B1,221 REVERE AVENUE,,10465,2,0,2,1800,2043,1955,1,B1,565000,2020-12-22 00:00:00
5238,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5592,129,,B3,2825 SCHURZ AVENUE,,10465,2,0,2,2379,2014,1960,1,B3,0,2020-06-15 00:00:00
5239,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5592,131,,B3,2821 SCHURZ AVENUE,,10465,2,0,2,2575,1633,1960,1,B3,700000,2020-04-08 00:00:00
5240,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5594,11,,B1,2766 MILES AVENUE,,10465,2,0,2,2730,2180,1960,1,B1,685000,2020-03-03 00:00:00
5241,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5594,65,,B2,260 HUNTINGTON,,10465,2,0,2,3000,2599,1925,1,B2,0,2020-06-18 00:00:00
5242,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5594,77,,B3,280 HUNTINGTON AVENUE,,10465,2,0,2,1808,1734,1960,1,B3,468000,2020-04-28 00:00:00
5243,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5595,29,,B3,264 BALCOM AVENUE,,10465,2,0,2,3200,2060,1925,1,B3,865000,2020-08-28 00:00:00
5244,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5596,34,,B1,274 GRAFF,,10465,2,0,2,2300,2700,1950,1,B1,740000,2020-07-15 00:00:00
5245,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5596,51,,B1,285 BALCOM AVE,,10465,2,0,2,1800,1998,1955,1,B1,640000,2020-12-29 00:00:00
5246,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5596,55,,B1,277 BALCOM AVENUE,,10465,2,0,2,1800,1998,1955,1,B1,600000,2020-07-16 00:00:00
5247,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5596,55,,B1,277 BALCOM AVENUE,,10465,2,0,2,1800,1998,1955,1,B1,35000,2020-03-13 00:00:00
5248,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5596,56,,B1,275 BALCOM AVENUE,,10465,2,0,2,1800,1998,1955,1,B1,0,2020-03-06 00:00:00
5249,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5597,25,,B1,258 BUTTRICK AVENUE,,10465,2,0,2,3750,3200,2018,1,B1,999999,2020-05-06 00:00:00
5250,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5597,27,,B1,260 BUTTRICK AVENUE,,10465,2,0,2,3750,3200,2018,1,B1,987703,2020-06-22 00:00:00
5251,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5599,29,,B3,260 ROBINSON AVENUE,,10465,2,0,2,5000,2612,1925,1,B3,995000,2021-01-22 00:00:00
5252,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5599,41,,B2,2626 MILES AVENUE,,10465,2,0,2,4000,2750,2016,1,B2,1100000,2021-01-13 00:00:00
5253,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5600,44,,B1,2606 MILES AVENUE,,10465,2,0,2,2250,3645,2000,1,B1,0,2020-03-26 00:00:00
5254,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5601,23,,B2,252 EMERSON AVENUE,,10465,2,0,2,2500,2465,1986,1,B2,767500,2020-02-26 00:00:00
5255,2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5601,61,,B1,267 HOSMER AVENUE,,10465,2,0,2,2000,3640,1998,1,B1,895000,2020-04-14 00:00:00
5256,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5423,34,,C0,2907 LAFAYETTE AVENUE,,10465,3,0,3,4600,4500,1988,1,C0,0,2020-10-28 00:00:00
5257,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5430,18,,C0,832A HOLLYWOOD AVENUE,,10465,3,0,3,2500,1836,1970,1,C0,795000,2020-12-10 00:00:00
5258,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5440,52,,C0,541 LOGAN AVENUE,,10465,3,0,3,3217,2454,1987,1,C0,1062000,2020-12-23 00:00:00
5259,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5502,61,,C0,188 MEAGHER AVENUE,,10465,3,0,3,5000,4620,2003,1,C0,1350000,2021-01-15 00:00:00
5260,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5517,32,,C0,3169 MILES AVENUE,,10465,3,0,3,2940,3741,1990,1,C0,0,2020-07-02 00:00:00
5261,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5518,16,,C0,3091 WISSMAN AVENUE,,10465,3,0,3,2517,1430,1925,1,C0,550000,2020-11-19 00:00:00
5262,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5518,16,,C0,3091 WISSMAN AVENUE,,10465,3,0,3,2517,1430,1925,1,C0,460000,2020-05-01 00:00:00
5263,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5519,85,,C0,238 BLAIR AVENUE,,10465,3,0,3,2400,3400,1990,1,C0,916000,2020-12-30 00:00:00
5264,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5519,86,,C0,240 BLAIR AVE,,10465,3,0,3,3200,3400,1990,1,C0,0,2020-05-26 00:00:00
5265,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5520,255,,C0,390 PENNYFIELD AVENUE,,10465,3,0,3,3840,3748,1989,1,C0,0,2020-06-27 00:00:00
5266,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5520,255,,C0,390 PENNYFIELD AVENUE,,10465,3,0,3,3840,3748,1989,1,C0,0,2020-05-23 00:00:00
5267,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5544,103,,C0,727 REVERE AVENUE,,10465,3,0,3,2500,1600,1935,1,C0,575000,2020-04-15 00:00:00
5268,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5581,127,,C0,364 HUNTINGTON AVENUE,,10465,3,0,3,2667,2718,1988,1,C0,0,2020-12-31 00:00:00
5269,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5581,129,,C0,372 HUNTINGTON,,10465,3,0,3,2667,2718,1988,1,C0,10,2020-02-27 00:00:00
5270,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5581,129,,C0,372 HUNTINGTON AVENUE,,10465,3,0,3,2667,2718,1988,1,C0,0,2020-11-05 00:00:00
5271,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5581,130,,C0,376 HUNTINGTON AVENUE,,10465,3,0,3,2667,2718,1988,1,C0,485000,2020-05-11 00:00:00
5272,2,THROGS NECK,03 THREE FAMILY DWELLINGS,1,5590,27,,C0,2851 LAWTON AVENUE,,10465,3,0,3,2508,2400,1930,1,C0,834000,2020-04-13 00:00:00
5273,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5488,1025,,R3,"540 ELLSWORTH AVENUE, B1",B1,10465,1,,1,,,,1,R3,410000,2020-03-05 00:00:00
5274,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5488,1028,,R3,"540 ELLSWORTH AVENUE, C1",C1,10465,1,,1,,,,1,R3,375000,2020-11-09 00:00:00
5275,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5488,1033,,R3,"540 ELLSWORTH AVENUE, D3",D3,10465,1,,1,,,,1,R3,262000,2020-10-09 00:00:00
5276,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5519,1032,,R3,"1 PATRICIA LANE, 312",312,10465,1,,1,,,2002,1,R3,0,2020-08-19 00:00:00
5277,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5598,1030,,R3,"277 BUTTRICK AVENUE, CCC1",CCC1,10465,1,,1,,,1996,1,R3,0,2021-01-08 00:00:00
5278,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5598,1044,,R3,"2662 MILES AVENUE, PP3",PP3,10465,1,,1,,,1996,1,R3,0,2020-02-04 00:00:00
5279,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5606,1102,,R3,"180 DAVIS AVENUE, 2A",2A,10465,1,,1,,,1995,1,R3,0,2020-06-12 00:00:00
5280,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5606,1309,,R3,"1 ANGELAS PLACE, 1A",1A,10465,1,,1,,,2006,1,R3,630000,2020-12-07 00:00:00
5281,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5606,1331,,R3,"3 SAMANTHA WAY, 3A",3A,10465,1,,1,,,2006,1,R3,579000,2020-12-11 00:00:00
5282,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5606,1332,,R3,"3 SAMANTHA WAY, 3B",3B,10465,1,,1,,,2006,1,R3,329600,2020-10-07 00:00:00
5283,2,THROGS NECK,04 TAX CLASS 1 CONDOS,1A,5606,1334,,R3,"4 SAMANTHA WAY, 4B",4B,10465,1,,1,,,2006,1,R3,381100,2020-10-09 00:00:00
5284,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5430,19,,V0,N/A HOLLYWOOD AVENUE,,10465,0,0,0,2000,0,,1,V0,640000,2020-10-29 00:00:00
5285,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5518,244,,V0,N/A REYNOLDS AVENUE,,10465,0,0,0,2500,0,,1,V0,685000,2020-12-21 00:00:00
5286,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5521,84,,V0,N/A MULLEN PLACE,,10465,0,0,0,2092,0,,1,V0,937500,2020-03-06 00:00:00
5287,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5524,19,,V0,N/A CHAFFEE AVENUE,,10465,0,0,0,4083,0,,1,V0,0,2020-08-12 00:00:00
5288,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5524,91,,V0,N/A HATTING PLACE,,10465,0,0,0,1600,0,,1,V0,520000,2020-12-03 00:00:00
5289,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5527,141,,V0,N/A GIEGERICH PLACE,,10465,0,0,0,1242,0,,1,V0,440000,2020-08-03 00:00:00
5290,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5529,482,,V0,N/A PENNYFIELD AVENUE,,10465,0,0,0,1700,0,,1,V0,0,2020-02-28 00:00:00
5291,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5529,482,,V0,N/A PENNYFIELD AVENUE,,10465,0,0,0,1700,0,,1,V0,496500,2020-09-21 00:00:00
5292,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5562,130,,V0,N/A LAMPORT PLACE,,10465,0,0,0,2500,0,,1,V0,815000,2020-02-19 00:00:00
5293,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5577,109,,V0,N/A REVERE AVENUE,,10465,0,0,0,1279,0,,1,V0,485000,2020-12-11 00:00:00
5294,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5579,94,,V0,N/A QUINCY AVENUE,,10465,0,0,0,2500,0,,1,V0,910000,2020-06-29 00:00:00
5295,2,THROGS NECK,05 TAX CLASS 1 VACANT LAND,1B,5590,125,,V0,N/A SCHURZ AVENUE,,10465,0,0,0,5500,0,,1,V0,700000,2020-05-07 00:00:00
5296,2,THROGS NECK,06 TAX CLASS 1 - OTHER,1,5502,14,,Z0,393 PENNYFIELD AVENUE,,10465,0,0,0,2500,0,,1,Z0,0,2020-05-08 00:00:00
5297,2,THROGS NECK,07 RENTALS - WALKUP APARTMENTS,2A,5419,19,,C3,2936 GREENE PLACE,,10465,4,0,4,4750,2420,1932,2,C3,0,2020-05-28 00:00:00
5298,2,THROGS NECK,07 RENTALS - WALKUP APARTMENTS,2A,5543,45,,C3,2885 PHILIP AVENUE,,10465,4,0,4,2500,3240,1931,2,C3,850000,2020-12-15 00:00:00
5299,2,THROGS NECK,07 RENTALS - WALKUP APARTMENTS,2A,5543,49,,C3,2877 PHILIP AVENUE,,10465,4,0,4,2500,3240,1931,2,C3,0,2020-12-22 00:00:00
5300,2,THROGS NECK,07 RENTALS - WALKUP APARTMENTS,2A,5543,129,,C3,740 REVERE,,10465,4,0,4,3750,3321,1931,2,C3,0,2020-12-18 00:00:00
5301,2,THROGS NECK,07 RENTALS - WALKUP APARTMENTS,2A,5544,55,,C3,832 CALHOUN AVENUE,,10465,4,0,4,5000,2376,1931,2,C3,830000,2020-03-19 00:00:00
5302,2,THROGS NECK,07 RENTALS - WALKUP APARTMENTS,2A,5576,78,,C3,458 REVERE AVENUE,,10465,4,0,4,3296,1628,1931,2,C3,700000,2020-03-19 00:00:00
5303,2,THROGS NECK,08 RENTALS - ELEVATOR APARTMENTS,2,5519,91,,D1,280 LONGSTREET AVENUE,,10465,63,0,63,19900,63749,1965,2,D1,0,2020-10-30 00:00:00
5304,2,THROGS NECK,12 CONDOS - WALKUP APARTMENTS,2,5529,1008,,R2,"4 PENNYFIELD AVENUE, 4-2",4-2,10465,1,,1,,,1998,2,R2,470000,2020-09-28 00:00:00
5305,2,THROGS NECK,12 CONDOS - WALKUP APARTMENTS,2,5529,1029,,R2,"13 PENNYFIELD AVENUE, 13-2",13-2,10465,1,,1,,,1998,2,R2,435000,2020-02-20 00:00:00
5306,2,THROGS NECK,12 CONDOS - WALKUP APARTMENTS,2,5529,1035,,R2,"17 PENNYFIELD AVENUE, 17-2",17-2,10465,1,,1,,,1998,2,R2,519000,2020-07-08 00:00:00
5307,2,THROGS NECK,12 CONDOS - WALKUP APARTMENTS,2,5529,1107,,R2,"24 PENNYFIELD AVE, 2B",2B,10465,1,,1,,,2000,2,R2,350000,2021-01-15 00:00:00
5308,2,THROGS NECK,12 CONDOS - WALKUP APARTMENTS,2,5529,1113,,R2,"24 PENNYFIELD AVENUE, 3C",3C,10465,1,,1,,,2000,2,R2,440000,2020-08-03 00:00:00
5309,2,THROGS NECK,12 CONDOS - WALKUP APARTMENTS,2,5529,1115,,R2,"24 PENNYFIELD AVENUE, 3E",3E,10465,1,,1,,,2000,2,R2,351750,2020-09-29 00:00:00
5310,2,THROGS NECK,12 CONDOS - WALKUP APARTMENTS,2,5606,1008,,R2,"195 BALCOM AVENUE, 2F",2F,10465,1,,1,,,1996,2,R2,390000,2021-01-21 00:00:00
5311,2,THROGS NECK,12 CONDOS - WALKUP APARTMENTS,2,5606,1010,,R2,"195 BALCOM AVE, 3B",3B,10465,1,,1,,,1996,2,R2,0,2020-02-24 00:00:00
5312,2,THROGS NECK,12 CONDOS - WALKUP APARTMENTS,2,5606,1019,,R2,"195 BALCOM AVENUE, 4E",4E,10465,1,,1,,,1996,2,R2,400000,2020-10-19 00:00:00
5313,2,THROGS NECK,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,5487,1006,,R1,"563 ELLSWORTH AVENUE, 6",6,10465,1,,1,,,1989,2,R1,0,2020-07-22 00:00:00
5314,2,THROGS NECK,21 OFFICE BUILDINGS,4,5543,20,,O7,3594 EAST TREMONT AVENUE,,10465,0,7,7,5954,16255,1915,4,O7,1975000,2020-07-07 00:00:00
5315,2,THROGS NECK,22 STORE BUILDINGS,4,5419,111,,K4,3435 -3437 EAST TREMONT AVENUE,,10465,2,1,3,3750,9355,1925,4,K4,850000,2020-05-26 00:00:00
5316,2,THROGS NECK,22 STORE BUILDINGS,4,5562,18,,K1,3764 EAST TREMONT AVENUE,,10465,0,1,1,1935,1900,1970,4,K1,900000,2020-08-19 00:00:00
5317,2,THROGS NECK,22 STORE BUILDINGS,4,5562,21,,K7,3770 EAST TREMONT AVENUE,,10465,0,1,1,9835,6481,1969,4,K7,1647000,2020-03-31 00:00:00
5318,2,THROGS NECK,29 COMMERCIAL GARAGES,4,5611,68,,G7,534 YZNAGA PLACE,,10465,0,0,0,4700,0,,4,G7,550000,2020-02-27 00:00:00
5319,2,THROGS NECK,30 WAREHOUSES,4,5576,113,,E1,2883 MILES AVENUE,,10465,0,1,1,11200,9200,1936,4,E1,2000000,2020-07-09 00:00:00
5320,2,THROGS NECK,31 COMMERCIAL VACANT LAND,4,5576,112,,V1,N/A REVERE AVENUE,,10465,0,0,0,136,0,,4,V1,2000000,2020-07-09 00:00:00
5321,2,THROGS NECK,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,5590,124,,P5,2873 SCHURZ,,10465,0,1,1,2915,900,1936,4,P5,700000,2020-05-07 00:00:00
5322,2,THROGS NECK,44 CONDO PARKING,4,5529,1051,,RG,"7 PENNYFIELD AVENUE, GAR7",GAR7,10465,,1,1,,,1998,4,RG,435000,2020-02-20 00:00:00
5323,2,VAN CORTLANDT PARK,10 COOPS - ELEVATOR APARTMENTS,2,5802,1294,,D4,"6035 BROADWAY, 3R",,10471,,,,,,1961,2,D4,325000,2020-05-08 00:00:00
5324,2,VAN CORTLANDT PARK,10 COOPS - ELEVATOR APARTMENTS,2,5802,1294,,D4,"6035 BROADWAY, 7N",,10471,,,,,,1961,2,D4,260000,2020-06-25 00:00:00
5325,2,VAN CORTLANDT PARK,10 COOPS - ELEVATOR APARTMENTS,2,5802,1294,,D4,"6035 BROADWAY, 2F",,10471,,,,,,1961,2,D4,137000,2020-02-20 00:00:00
5326,2,VAN CORTLANDT PARK,10 COOPS - ELEVATOR APARTMENTS,2,5802,1294,,D4,"6035 BROADWAY, 6D",,10471,,,,,,1961,2,D4,325000,2020-06-10 00:00:00
5327,2,VAN CORTLANDT PARK,10 COOPS - ELEVATOR APARTMENTS,2,5802,1294,,D4,"6035 BROADWAY, 4J",,10471,,,,,,1961,2,D4,275000,2020-11-17 00:00:00
5328,2,VAN CORTLANDT PARK,10 COOPS - ELEVATOR APARTMENTS,2,5802,1294,,D4,"6035 BROADWAY, 7E",,10471,,,,,,1961,2,D4,0,2020-02-21 00:00:00
5329,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5002,7,,A5,1712 BUSSING AVENUE,,10466,1,0,1,1848,1501,1950,1,A5,0,2020-10-27 00:00:00
5330,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5002,46,,A2,4188 BRONXWOOD AVENUE,,10466,1,0,1,3312,2350,1950,1,A2,0,2020-06-10 00:00:00
5331,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5005,16,,A2,4243 DIGNEY AVENUE,,10466,1,0,1,2560,1141,1935,1,A2,400000,2020-02-21 00:00:00
5332,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5006,36,,A1,4247 BOYD AVENUE,,10466,1,0,1,2310,1328,1930,1,A1,580000,2020-04-30 00:00:00
5333,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5007,7,,A5,4220 BOYD AVENUE,,10466,1,0,1,1933,1632,1930,1,A5,0,2020-09-23 00:00:00
5334,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5007,13,,A5,4230 BOYD AVENUE,,10466,1,0,1,1942,1852,1930,1,A5,510000,2020-12-15 00:00:00
5335,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5007,41,,A1,4225 GUNTHER AVENUE,,10466,1,0,1,2261,1362,1925,1,A1,375000,2020-12-28 00:00:00
5336,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5010,10,,A9,4167 ELY AVENUE,,10466,1,0,1,4750,1138,1940,1,A9,450000,2021-01-28 00:00:00
5337,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5012,43,,A1,4234 WICKHAM AVENUE,,10466,1,0,1,2379,1292,1920,1,A1,1,2020-06-30 00:00:00
5338,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5014,4,,A5,1914 BUSSING AVENUE,,10466,1,0,1,2386,960,1950,1,A5,300000,2020-07-30 00:00:00
5339,2,WAKEFIELD,01 ONE FAMILY DWELLINGS,1,5015,66,,A1,4120 GRACE AVENUE,,10466,1,0,1,2375,1496,1920,1,A1,525000,2020-08-31 00:00:00
