zillow_id,price,date,event_description,event_price,change,other_change,other_other_change,Unnamed: 8,Unnamed: 9
2078521870,385000.0,12/22/2020,Pending sale,"$369,000",$410/sqft,,,,
2078521870,385000.0,10/31/2020,Listed for sale,"$369,000",$410/sqft,,,,
2078521870,385000.0,10/3/2020,Pending sale,"$369,000",$410/sqft,,,,
2078521870,385000.0,7/25/2020,Listed for sale,"$369,000",$410/sqft,,,,
30601327,1060000.0,6/6/2018,Sold,"$1,060,000 (-3.6%)",(-3.6%),$363/sqft,,,
30601327,1060000.0,4/4/2018,Pending sale,"$1,100,000",$376/sqft,,,,
30601327,1060000.0,12/13/2017,Price change,"$1,100,000 (-4.3%)",(-4.3%),$376/sqft,,,
30601327,1060000.0,10/20/2017,Listed for sale,"$1,150,000 (+568.6%)",(+568.6%),$394/sqft,,,
30601327,1060000.0,7/15/1996,Sold,"$172,000",$59/sqft,,,,
94717203,530000.0,9/4/2019,Sold,"$530,000 (+60.8%)",(+60.8%),$709/sqft,,,
94717203,530000.0,2/23/2010,Sold,"$329,550",$441/sqft,,,,
31968562,1400000.0,9/20/2018,Sold,"$1,400,000 (-13.8%)",(-13.8%),$467/sqft,,,
31968562,1400000.0,6/14/2018,Pending sale,"$1,625,000",$542/sqft,,,,
31968562,1400000.0,3/9/2018,Listed for sale,"$1,625,000 (+306.3%)",(+306.3%),$542/sqft,,,
31968562,1400000.0,6/1/2017,Sold,"$400,000",$133/sqft,,,,
79725673,700000.0,12/9/2020,Sold,"$700,000 (+976.9%)",(+976.9%),,,,
79725673,700000.0,8/15/2018,Sold,"$65,000 (-71.4%)",(-71.4%),,,,
79725673,700000.0,9/10/2010,Sold,"$227,500",,,,,
2080684125,1098000.0,3/10/2020,Listed for sale,"$1,098,000",$407/sqft,,,,
32345552,650000.0,11/19/2020,Sold,"$650,000 (+0%)",(+0%),$385/sqft,,,
32345552,650000.0,8/4/2020,Listing removed,"$649,888",$385/sqft,,,,
32345552,650000.0,6/29/2020,Price change,"$649,888 (-1.2%)",(-1.2%),$385/sqft,,,
32345552,650000.0,6/17/2020,Price change,"$657,888 (-5.9%)",(-5.9%),$389/sqft,,,
32345552,650000.0,6/15/2020,Price change,"$699,000 (-4.1%)",(-4.1%),$414/sqft,,,
32345552,650000.0,6/9/2020,Listed for sale,"$729,000 (+53.5%)",(+53.5%),$431/sqft,,,
32345552,650000.0,8/17/2005,Sold,"$475,000 (-75.9%)",(-75.9%),$281/sqft,,,
123948586,300000.0,12/2/2019,Sold,"$300,000 (+53.8%)",(+53.8%),,,,
123948586,300000.0,6/5/2015,Sold,"$195,000",,,,,
80622578,279000.0,3/21/2021,Listed for sale,"$279,000 (+99.3%)",(+99.3%),$372/sqft,,,
80622578,279000.0,2/5/2008,Sold,"$140,000",$187/sqft,,,,
32214437,660000.0,7/26/2018,Sold,"$660,000 (-5.7%)",(-5.7%),$434/sqft,,,
32214437,660000.0,5/7/2018,Listing removed,"$699,888",$460/sqft,,,,
32214437,660000.0,4/6/2018,Listed for sale,"$699,888 (+32.1%)",(+32.1%),$460/sqft,,,
32214437,660000.0,6/17/2014,Listing removed,"$530,000",$349/sqft,,,,
32214437,660000.0,9/18/2013,Price change,"$530,000 (-7.8%)",(-7.8%),$349/sqft,,,
32214437,660000.0,8/29/2013,Price change,"$575,000 (-4%)",(-4%),$378/sqft,,,
32214437,660000.0,7/24/2013,Price change,"$599,000 (-2.6%)",(-2.6%),$394/sqft,,,
29814164,700000.0,2/10/2021,Sold,"$700,000 (+272.3%)",(+272.3%),$318/sqft,,,
29814164,700000.0,6/16/1998,Sold,"$188,000",$85/sqft,,,,
2076838707,648000.0,12/17/2020,Listed for sale,"$648,000",,,,,
30640238,685000.0,12/23/2019,Sold,"$685,000 (-4.7%)",(-4.7%),$372/sqft,,,
30640238,685000.0,10/18/2019,Listing removed,"$719,000",$390/sqft,,,,
30640238,685000.0,8/3/2019,Listed for sale,"$719,000 (+25%)",(+25%),$390/sqft,,,
30640238,685000.0,3/25/2019,Sold,"$575,000 (+360%)",(+360%),$312/sqft,,,
30640238,685000.0,7/30/2018,Listing removed,"$125,000",$68/sqft,,,,
30640238,685000.0,7/27/2018,Price change,"$125,000 (-83.3%)",(-83.3%),$68/sqft,,,
30640238,685000.0,7/26/2018,Listed for sale,"$750,000",$407/sqft,,,,
216139270,911334.0,8/19/2019,Listing removed,"$3,000",,,,,
216139270,911334.0,10/25/2018,Listing removed,"$3,000",,,,,
216139270,911334.0,10/16/2018,Price change,"$3,000 (-11.8%)",(-11.8%),,,,
216139270,911334.0,5/11/2018,Sold,"$911,334 (+1.8%)",(+1.8%),"$1,072/sqft",,,
216139270,911334.0,3/15/2018,Listed for sale,"$895,000","$1,053/sqft",,,,
30769098,700000.0,8/5/2020,Sold,"$700,000 (+180%)",(+180%),$285/sqft,,,
30769098,700000.0,12/8/1999,Sold,"$250,000",$102/sqft,,,,
2090778999,180000.0,1/25/2021,Price change,"$180,000 (-5.3%)",(-5.3%),$200/sqft,,,
2090778999,180000.0,1/5/2021,Listed for sale,"$190,000 (-24%)",(-24%),$211/sqft,,,
2090778999,180000.0,6/12/2018,Listing removed,"$250,000",$278/sqft,,,,
2090778999,180000.0,3/5/2018,Listed for sale,"$250,000",$278/sqft,,,,
324832306,1950000.0,6/1/2020,Sold,"$1,950,000",,,,,
29815934,720000.0,11/9/2018,Sold,"$720,000 (-3.9%)",(-3.9%),$357/sqft,,,
29815934,720000.0,10/5/2018,Listing removed,"$749,000",$372/sqft,,,,
29815934,720000.0,10/1/2018,Listed for sale,"$749,000",$372/sqft,,,,
29815934,720000.0,8/21/2018,Listing removed,"$749,000",$372/sqft,,,,
29815934,720000.0,8/6/2018,Listed for sale,"$749,000",$372/sqft,,,,
244596722,126000.0,1/8/2021,Sold,"$126,000 (-3.1%)",(-3.1%),,,,
244596722,126000.0,9/2/2020,Listing removed,"$130,000",,,,,
244596722,126000.0,7/7/2020,Listed for sale,"$130,000",,,,,
244879498,369000.0,3/8/2021,Price change,"$369,000 (-2.6%)",(-2.6%),$984/sqft,,,
244879498,369000.0,7/7/2020,Listed for sale,"$379,000","$1,011/sqft",,,,
31517373,1085000.0,9/12/2019,Sold,"$1,085,000 (+334.9%)",(+334.9%),"$1,386/sqft",,,
31517373,1085000.0,8/26/1996,Sold,"$249,500",$319/sqft,,,,
31491230,550000.0,11/2/2020,Sold,"$550,000 (-4.3%)",(-4.3%),"$1,011/sqft",,,
31491230,550000.0,10/17/2020,Listing removed,"$575,000","$1,057/sqft",,,,
31491230,550000.0,8/15/2020,Pending sale,"$575,000","$1,057/sqft",,,,
31491230,550000.0,3/10/2020,Listed for sale,"$575,000 (+8.5%)",(+8.5%),"$1,057/sqft",,,
31491230,550000.0,11/12/2015,Sold,"$530,000 (-0.4%)",(-0.4%),$974/sqft,,,
31491230,550000.0,11/1/2015,Listed for sale,"$532,000",$978/sqft,,,,
31491230,550000.0,9/22/2015,Pending sale,"$532,000",$978/sqft,,,,
2080686967,339000.0,4/4/2021,Price change,"$339,000 (-8.1%)",(-8.1%),$377/sqft,,,
2080686967,339000.0,4/3/2021,Price change,"$369,000 (+8.8%)",(+8.8%),$410/sqft,,,
2080686967,339000.0,3/31/2021,Listed for sale,"$339,000",$377/sqft,,,,
2080686967,339000.0,2/19/2021,Listing removed,"$339,000",$377/sqft,,,,
2080686967,339000.0,1/27/2021,Listed for sale,"$339,000 (-2.9%)",(-2.9%),$377/sqft,,,
2080686967,339000.0,1/16/2021,Listing removed,"$349,000",$388/sqft,,,,
2080686967,339000.0,11/13/2020,Listed for sale,"$349,000 (+0.3%)",(+0.3%),$388/sqft,,,
2077004667,1900000.0,4/22/2021,Listing removed,"$1,900,000","$1,542/sqft",,,,
2077004667,1900000.0,12/1/2020,Listed for sale,"$1,900,000","$1,542/sqft",,,,
72533050,1199000.0,9/8/2020,Sold,"$1,199,000","$1,043/sqft",,,,
72533050,1199000.0,7/24/2020,Listing removed,"$1,199,000","$1,043/sqft",,,,
72533050,1199000.0,5/27/2020,Pending sale,"$1,199,000","$1,043/sqft",,,,
72533050,1199000.0,4/22/2020,Listed for sale,"$1,199,000 (-1.3%)",(-1.3%),"$1,043/sqft",,,
72533050,1199000.0,9/28/2006,Sold,"$1,215,000","$1,057/sqft",,,,
112114023,799000.0,3/29/2021,Listed for sale,"$799,000 (+25.5%)",(+25.5%),$434/sqft,,,
112114023,799000.0,2/10/2017,Sold,"$636,406",$346/sqft,,,,
300195375,7150000.0,10/30/2019,Sold,"$7,150,000 (-0.3%)",(-0.3%),,,,
300195375,7150000.0,7/18/2018,Sold,"$7,168,038",,,,,
32369995,800000.0,2/17/2021,Sold,"$800,000 (-27.2%)",(-27.2%),$228/sqft,,,
32369995,800000.0,1/11/2021,Listing removed,"$1,099,000",$314/sqft,,,,
32369995,800000.0,10/6/2020,Price change,"$1,099,000 (-4.4%)",(-4.4%),$314/sqft,,,
32369995,800000.0,8/31/2020,Listed for sale,"$1,150,000",$328/sqft,,,,
72517761,895000.0,4/15/2021,Listed for sale,"$895,000 (-4.8%)",(-4.8%),$895/sqft,,,
72517761,895000.0,10/15/2013,Sold,"$940,000",$940/sqft,,,,
72517761,895000.0,8/7/2013,Listing removed,"$940,000",$940/sqft,,,,
72517761,895000.0,7/9/2013,Listed for sale,"$940,000 (+62.3%)",(+62.3%),$940/sqft,,,
72517761,895000.0,9/28/2006,Sold,"$579,000",$579/sqft,,,,
2131859096,2700000.0,3/9/2021,Price change,"$2,700,000 (-5.3%)",(-5.3%),"$2,138/sqft",,,
2131859096,2700000.0,9/11/2020,Listed for sale,"$2,850,000 (+18.8%)",(+18.8%),"$2,257/sqft",,,
2131859096,2700000.0,3/31/2011,Listing removed,"$2,400,000","$1,900/sqft",,,,
2131859096,2700000.0,3/11/2011,Price change,"$2,400,000 (+119999900%)",(+119999900%),"$1,900/sqft",,,
2131859096,2700000.0,2/24/2011,Listed for sale,$2 (-100%),(-100%),,,,
2131859096,2700000.0,1/6/2011,Pending sale,"$2,400,000","$1,900/sqft",,,,
2131859096,2700000.0,10/8/2010,Price change,"$2,400,000 (-8.6%)",(-8.6%),"$1,900/sqft",,,
32318806,587000.0,11/20/2019,Sold,"$587,000 (-2%)",(-2%),$379/sqft,,,
32318806,587000.0,8/31/2019,Pending sale,"$599,000",$387/sqft,,,,
32318806,587000.0,4/11/2019,Listed for sale,"$599,000 (+604.7%)",(+604.7%),$387/sqft,,,
32318806,587000.0,4/29/1999,Sold,"$85,000",$55/sqft,,,,
2082701238,800000.0,2/26/2020,Listing removed,"$3,200",,,,,
2082701238,800000.0,12/8/2019,Sold,"$800,000 (-5.7%)",(-5.7%),,,,
2082701238,800000.0,9/22/2019,Listing removed,"$848,000",,,,,
2082701238,800000.0,9/17/2019,Listed for sale,"$848,000",,,,,
32341494,605000.0,2/8/2019,Sold,"$605,000 (-3.2%)",(-3.2%),$394/sqft,,,
32341494,605000.0,11/1/2018,Listed for sale,"$625,000 (+162.1%)",(+162.1%),$407/sqft,,,
32341494,605000.0,9/23/1999,Sold,"$238,500",$155/sqft,,,,
65321953,750000.0,12/10/2020,Listing removed,"$2,500",$4/sqft,,,,
65321953,750000.0,12/10/2020,Listed for sale,"$750,000 (+295.1%)",(+295.1%),"$1,111/sqft",,,
65321953,750000.0,11/4/2020,Price change,"$2,500 (-10.7%)",(-10.7%),,,,
65321953,750000.0,10/9/2020,Price change,"$2,800 (+7.7%)",(+7.7%),,,,
65321953,750000.0,9/24/2020,Price change,"$2,600 (-17.5%)",(-17.5%),,,,
65321953,750000.0,8/2/2020,Price change,"$3,150 (-4.5%)",(-4.5%),,,,
32167262,440000.0,3/11/2020,Sold,"$440,000 (+0%)",(+0%),$529/sqft,,,
32167262,440000.0,1/7/2020,Listing removed,"$439,900",$529/sqft,,,,
32167262,440000.0,12/3/2019,Listed for sale,"$439,900 (-11.2%)",(-11.2%),$529/sqft,,,
32167262,440000.0,12/5/2017,Sold,"$495,274 (+42.7%)",(+42.7%),$595/sqft,,,
32167262,440000.0,9/10/2010,Sold,"$347,000",$417/sqft,,,,
83055257,595000.0,3/16/2020,Sold,"$595,000 (-2.6%)",(-2.6%),$769/sqft,,,
83055257,595000.0,1/15/2020,Pending sale,"$610,987",$789/sqft,,,,
83055257,595000.0,11/26/2019,Price change,"$610,987 (-1.4%)",(-1.4%),$789/sqft,,,
83055257,595000.0,11/4/2019,Listed for sale,"$619,888 (+72.2%)",(+72.2%),$801/sqft,,,
83055257,595000.0,9/11/2019,Sold,"$359,970 (-15.2%)",(-15.2%),$465/sqft,,,
83055257,595000.0,6/22/2019,Listing removed,"$424,519",$548/sqft,,,,
83055257,595000.0,6/19/2019,Price change,"$424,519 (-3.1%)",(-3.1%),$548/sqft,,,
94717828,830000.0,5/1/2020,Sold,"$830,000 (+8299900%)",(+8299900%),$703/sqft,,,
94717828,830000.0,8/3/2011,Sold,$10 (-100%),(-100%),,,,
94717828,830000.0,3/30/2011,Sold,"$542,860",$460/sqft,,,,
32323340,505000.0,3/15/2021,Sold,"$505,000 (-2.7%)",(-2.7%),$421/sqft,,,
32323340,505000.0,12/8/2020,Listing removed,"$518,888",$432/sqft,,,,
32323340,505000.0,11/9/2020,Listed for sale,"$518,888 (+153.1%)",(+153.1%),$432/sqft,,,
32323340,505000.0,2/25/2003,Sold,"$205,000",$171/sqft,,,,
2072175295,770000.0,10/11/2018,Sold,"$770,000",$229/sqft,,,,
29828279,860000.0,6/7/2019,Sold,"$860,000 (-4.3%)",(-4.3%),$244/sqft,,,
29828279,860000.0,3/28/2019,Listing removed,"$899,000",$255/sqft,,,,
29828279,860000.0,3/7/2019,Listed for sale,"$899,000",$255/sqft,,,,
29828279,860000.0,1/22/2019,Listing removed,"$899,000",$255/sqft,,,,
29828279,860000.0,11/14/2018,Listed for sale,"$899,000 (+85.4%)",(+85.4%),$255/sqft,,,
29828279,860000.0,7/23/2014,Listing removed,"$1,545",,,,,
119909872,9995000.0,2/23/2021,Price change,"$9,995,000 (+0.5%)",(+0.5%),,,,
119909872,9995000.0,2/22/2021,Listed for sale,"$9,950,000 (+44.2%)",(+44.2%),,,,
119909872,9995000.0,7/10/2014,Sold,"$6,900,000 (-8%)",(-8%),,,,
119909872,9995000.0,5/12/2014,Listing removed,"$7,500,000",,,,,
119909872,9995000.0,5/9/2014,Pending sale,"$7,500,000",,,,,
119909872,9995000.0,5/9/2014,Listed for sale,"$7,500,000 (+8.7%)",(+8.7%),,,,
119909872,9995000.0,4/16/2013,Sold,"$6,900,000",,,,,
244874230,535000.0,3/25/2021,Listed for sale,"$535,000",$1/sqft,,,,
32109038,560000.0,1/15/2021,Sold,"$560,000 (+77.8%)",(+77.8%),$491/sqft,,,
32109038,560000.0,9/16/2013,Sold,"$315,000 (-6%)",(-6%),$276/sqft,,,
32109038,560000.0,6/19/2013,Listing removed,"$335,000",$294/sqft,,,,
32109038,560000.0,5/4/2013,Listed for sale,"$335,000",$294/sqft,,,,
2089130736,305000.0,8/21/2020,Price change,"$305,000 (-6.2%)",(-6.2%),,,,
2089130736,305000.0,6/9/2018,Listed for sale,"$325,000",,,,,
31957060,950000.0,8/24/2020,Sold,"$950,000 (+111.1%)",(+111.1%),$532/sqft,,,
31957060,950000.0,2/8/2018,Sold,"$450,000",$252/sqft,,,,
29835704,460000.0,2/2/2021,Sold,"$460,000 (+76.2%)",(+76.2%),$284/sqft,,,
29835704,460000.0,1/14/2020,Listing removed,--,,,,,
29835704,460000.0,12/22/2019,Listed for sale,--,,,,,
29835704,460000.0,2/26/2017,Listing removed,"$261,000",$161/sqft,,,,
29835704,460000.0,2/24/2016,Listed for sale,"$261,000",$161/sqft,,,,
59820819,620000.0,1/23/2019,Sold,"$620,000 (-3%)",(-3%),$297/sqft,,,
59820819,620000.0,12/3/2018,Listing removed,"$638,888",$306/sqft,,,,
59820819,620000.0,10/4/2018,Price change,"$638,888 (-1.7%)",(-1.7%),$306/sqft,,,
59820819,620000.0,8/21/2018,Listed for sale,"$649,999 (-7%)",(-7%),$311/sqft,,,
59820819,620000.0,6/2/2018,Listing removed,"$699,000",$334/sqft,,,,
59820819,620000.0,5/6/2018,Listed for sale,"$699,000 (+127.7%)",(+127.7%),$334/sqft,,,
59820819,620000.0,1/15/2002,Sold,"$307,000",$147/sqft,,,,
30787850,2699000.0,11/16/2020,Listed for sale,"$2,699,000",$824/sqft,,,,
30787850,2699000.0,4/29/2019,Listing removed,"$2,699,000",$824/sqft,,,,
30787850,2699000.0,10/15/2018,Price change,"$2,699,000 (-3.6%)",(-3.6%),$824/sqft,,,
30787850,2699000.0,9/6/2018,Listed for sale,"$2,799,000",$854/sqft,,,,
30595172,1250000.0,3/19/2020,Sold,"$1,250,000 (-26.4%)",(-26.4%),$313/sqft,,,
30595172,1250000.0,6/9/2018,Listing removed,"$1,699,000",$425/sqft,,,,
30595172,1250000.0,3/26/2018,Listed for sale,"$1,699,000",$425/sqft,,,,
30774050,599000.0,7/8/2020,Sold,"$599,000",$333/sqft,,,,
30774050,599000.0,6/10/2020,Listing removed,"$599,000",$333/sqft,,,,
30774050,599000.0,2/20/2020,Listed for sale,"$599,000 (+27.7%)",(+27.7%),$333/sqft,,,
30774050,599000.0,7/7/2016,Listing removed,"$469,000",$261/sqft,,,,
30774050,599000.0,4/15/2016,Listed for sale,"$469,000 (+9.3%)",(+9.3%),$261/sqft,,,
30774050,599000.0,8/28/2013,Listing removed,"$429,000",$238/sqft,,,,
30774050,599000.0,7/28/2013,Listed for sale,"$429,000 (+114.5%)",(+114.5%),$238/sqft,,,
247682211,210000.0,5/4/2018,Sold,"$210,000",,,,,
29844145,525000.0,4/22/2021,Price change,"$499,000 (-5%)",(-5%),$420/sqft,,,
29844145,525000.0,10/28/2020,Listed for sale,"$525,000 (+23.5%)",(+23.5%),$442/sqft,,,
29844145,525000.0,5/5/2006,Sold,"$425,000 (+226.9%)",(+226.9%),$358/sqft,,,
29844145,525000.0,12/12/1995,Sold,"$130,000",$109/sqft,,,,
32065202,885000.0,12/31/2018,Sold,"$885,000 (+6.8%)",(+6.8%),$681/sqft,,,
32065202,885000.0,11/1/2018,Listing removed,"$828,888",$638/sqft,,,,
32065202,885000.0,10/19/2018,Listed for sale,"$828,888",$638/sqft,,,,
31530450,629900.0,5/15/2019,Sold,"$629,900 (-0.8%)",(-0.8%),"$1,034/sqft",,,
31530450,629900.0,12/14/2018,Listing removed,"$635,000","$1,043/sqft",,,,
31530450,629900.0,11/16/2018,Listed for sale,"$635,000","$1,043/sqft",,,,
32110789,791000.0,3/10/2021,Sold,"$791,000 (+132.6%)",(+132.6%),$603/sqft,,,
32110789,791000.0,6/2/2020,Sold,"$340,000 (+51.1%)",(+51.1%),$259/sqft,,,
32110789,791000.0,5/20/2020,Pending sale,"$225,000",$172/sqft,,,,
32110789,791000.0,5/20/2020,Listed for sale,"$225,000 (-31.1%)",(-31.1%),$172/sqft,,,
32110789,791000.0,9/2/2003,Sold,"$326,480 (+112.6%)",(+112.6%),$249/sqft,,,
32110789,791000.0,5/13/1998,Sold,"$153,600",$117/sqft,,,,
124765701,598000.0,9/3/2020,Listed for sale,"$598,000",,,,,
124765701,598000.0,3/13/2020,Listing removed,"$598,000",,,,,
124765701,598000.0,2/14/2020,Listed for sale,"$598,000 (+1.4%)",(+1.4%),,,,
124765701,598000.0,4/5/2019,Listing removed,"$590,000",,,,,
124765701,598000.0,3/27/2019,Price change,"$590,000 (-1.3%)",(-1.3%),,,,
124765701,598000.0,3/18/2019,Listed for sale,"$598,000",,,,,
124765701,598000.0,5/24/2018,Listing removed,"$2,600",,,,,
2082787977,1175000.0,9/10/2019,Listed for sale,"$1,175,000","$1,210/sqft",,,,
32285002,744000.0,2/24/2020,Sold,"$744,000 (-2%)",(-2%),$248/sqft,,,
32285002,744000.0,1/6/2020,Listing removed,"$758,800",$253/sqft,,,,
32285002,744000.0,9/4/2019,Price change,"$758,800 (+0.1%)",(+0.1%),$253/sqft,,,
32285002,744000.0,8/29/2019,Listed for sale,"$758,000 (+1.1%)",(+1.1%),$253/sqft,,,
32285002,744000.0,4/5/2018,Listing removed,"$749,900",$250/sqft,,,,
32285002,744000.0,1/2/2018,Price change,"$749,900 (-2.6%)",(-2.6%),$250/sqft,,,
32285002,744000.0,10/13/2017,Listed for sale,"$769,900 (+190.5%)",(+190.5%),$257/sqft,,,
72539933,445000.0,12/24/2020,Sold,"$445,000 (-10.8%)",(-10.8%),$890/sqft,,,
72539933,445000.0,12/16/2020,Listing removed,"$499,000",$998/sqft,,,,
72539933,445000.0,9/10/2020,Pending sale,"$499,000",$998/sqft,,,,
72539933,445000.0,7/29/2020,Price change,"$499,000 (-5%)",(-5%),$998/sqft,,,
72539933,445000.0,6/26/2020,Listed for sale,"$525,000 (+13.6%)",(+13.6%),"$1,050/sqft",,,
72539933,445000.0,6/3/2019,Sold,"$462,000 (-1.7%)",(-1.7%),$924/sqft,,,
72539933,445000.0,5/14/2019,Listing removed,"$470,000",$940/sqft,,,,
79487657,375000.0,11/21/2019,Sold,"$375,000 (-1.1%)",(-1.1%),$375/sqft,,,
79487657,375000.0,8/8/2019,Pending sale,"$379,000",$379/sqft,,,,
79487657,375000.0,6/18/2019,Listed for sale,"$379,000 (-2.2%)",(-2.2%),$379/sqft,,,
79487657,375000.0,2/18/2019,Listing removed,"$387,500",$388/sqft,,,,
79487657,375000.0,1/29/2019,Price change,"$387,500 (-0.5%)",(-0.5%),$388/sqft,,,
79487657,375000.0,1/15/2019,Price change,"$389,500 (-2.1%)",(-2.1%),$390/sqft,,,
79487657,375000.0,12/28/2018,Listed for sale,"$398,000 (+2.6%)",(+2.6%),$398/sqft,,,
300036586,840000.0,12/13/2019,Sold,"$840,000 (-15.9%)",(-15.9%),,,,
300036586,840000.0,7/24/2019,Sold,"$998,747",,,,,
31957151,1125000.0,10/18/2019,Sold,"$1,125,000 (-13.4%)",(-13.4%),,,,
31957151,1125000.0,8/2/2019,Listing removed,"$1,299,000",,,,,
31957151,1125000.0,6/10/2019,Listed for sale,"$1,299,000",,,,,
245020456,290000.0,3/1/2019,Sold,"$290,000",$587/sqft,,,,
32347381,689100.0,3/1/2019,Sold,"$689,100 (-9.3%)",(-9.3%),$373/sqft,,,
32347381,689100.0,12/11/2018,Listing removed,"$759,999",$411/sqft,,,,
32347381,689100.0,10/29/2018,Price change,"$759,999 (-1.3%)",(-1.3%),$411/sqft,,,
32347381,689100.0,10/4/2018,Price change,"$769,999 (-1.3%)",(-1.3%),$417/sqft,,,
32347381,689100.0,9/4/2018,Listed for sale,"$779,999",$422/sqft,,,,
30665467,1625000.0,7/31/2018,Sold,"$1,625,000 (+20.5%)",(+20.5%),$466/sqft,,,
30665467,1625000.0,7/18/2018,Listing removed,"$1,349,000",$387/sqft,,,,
30665467,1625000.0,5/8/2018,Pending sale,"$1,349,000",$387/sqft,,,,
30665467,1625000.0,4/17/2018,Listed for sale,"$1,349,000",$387/sqft,,,,
143712763,1800000.0,7/21/2020,Sold,"$1,800,000 (+20%)",(+20%),$82/sqft,,,
143712763,1800000.0,1/22/2019,Sold,"$1,500,000",$68/sqft,,,,
320251926,975000.0,1/15/2021,Listing removed,"$989,000",$682/sqft,,,,
320251926,975000.0,1/14/2021,Pending sale,"$989,000",$682/sqft,,,,
320251926,975000.0,1/14/2021,Listed for sale,"$989,000 (+1.4%)",(+1.4%),$682/sqft,,,
320251926,975000.0,6/23/2020,Sold,"$975,000",$672/sqft,,,,
2091647806,549000.0,6/20/2018,Sold,"$549,000",$557/sqft,,,,
2091647806,549000.0,4/16/2018,Pending sale,"$549,000",$557/sqft,,,,
2091647806,549000.0,3/12/2018,Price change,"$549,000 (-1.8%)",(-1.8%),$557/sqft,,,
2091647806,549000.0,2/2/2018,Price change,"$559,000 (-1.8%)",(-1.8%),$567/sqft,,,
2091647806,549000.0,1/2/2018,Listed for sale,"$569,000",$577/sqft,,,,
2078686081,585000.0,2/26/2021,Listing removed,"$588,000",$700/sqft,,,,
2078686081,585000.0,2/2/2021,Pending sale,"$588,000 (+0.5%)",(+0.5%),$700/sqft,,,
2078686081,585000.0,7/14/2020,Listed for sale,"$585,000",$696/sqft,,,,
30782430,875000.0,6/18/2019,Sold,"$875,000 (+164%)",(+164%),$298/sqft,,,
30782430,875000.0,9/4/1997,Sold,"$331,500",$113/sqft,,,,
215957298,419000.0,3/12/2021,Listed for sale,"$419,000 (-0.2%)",(-0.2%),$381/sqft,,,
215957298,419000.0,2/1/2021,Listing removed,"$419,999",$382/sqft,,,,
215957298,419000.0,10/12/2020,Price change,"$419,999 (-6.5%)",(-6.5%),$382/sqft,,,
215957298,419000.0,9/14/2020,Price change,"$449,000 (-2.4%)",(-2.4%),$408/sqft,,,
215957298,419000.0,8/14/2020,Listed for sale,"$460,000 (+47.4%)",(+47.4%),$418/sqft,,,
215957298,419000.0,11/28/2014,Sold,"$312,000 (+2%)",(+2%),$284/sqft,,,
215957298,419000.0,3/14/2010,Sold,"$306,000",$278/sqft,,,,
31969888,1350000.0,2/14/2020,Sold,"$1,350,000 (-3.6%)",(-3.6%),,,,
31969888,1350000.0,11/22/2019,Listing removed,"$1,400,000",,,,,
31969888,1350000.0,10/14/2019,Listed for sale,"$1,400,000 (+382.8%)",(+382.8%),,,,
31969888,1350000.0,11/2/1998,Sold,"$290,000 (+286.7%)",(+286.7%),,,,
31969888,1350000.0,2/26/1998,Sold,"$75,000",,,,,
320252968,229397.0,8/21/2019,Sold,"$229,397",$163/sqft,,,,
250902420,285000.0,11/27/2018,Sold,"$285,000",,,,,
271815212,309000.0,3/6/2019,Sold,"$309,000",$432/sqft,,,,
82228275,2160000.0,9/24/2019,Sold,"$2,160,000 (-77.4%)",(-77.4%),,,,
82228275,2160000.0,4/17/2008,Sold,"$9,578,387",,,,,
143120555,950000.0,7/8/2020,Listing removed,"$4,000",,,,,
143120555,950000.0,5/26/2020,Price change,"$950,000 (+3.8%)",(+3.8%),"$1,357/sqft",,,
143120555,950000.0,4/28/2020,Listing removed,"$4,500",,,,,
143120555,950000.0,2/17/2020,Listed for sale,"$915,000 (-3.2%)",(-3.2%),"$1,307/sqft",,,
143120555,950000.0,2/19/2019,Listing removed,"$945,000","$1,350/sqft",,,,
30568246,707500.0,10/23/2020,Sold,"$707,500 (-2.4%)",(-2.4%),$36/sqft,,,
30568246,707500.0,11/18/2019,Sold,"$725,000 (-42.7%)",(-42.7%),$37/sqft,,,
30568246,707500.0,12/18/2018,Sold,"$1,265,000 (-9.3%)",(-9.3%),$64/sqft,,,
30568246,707500.0,1/25/2018,Sold,"$1,395,000 (-11.7%)",(-11.7%),$70/sqft,,,
30568246,707500.0,7/6/2017,Sold,"$1,580,000 (+159%)",(+159%),$80/sqft,,,
30568246,707500.0,10/6/2016,Sold,"$610,000 (-3.9%)",(-3.9%),$31/sqft,,,
30568246,707500.0,6/30/2016,Sold,"$635,000 (-14.2%)",(-14.2%),$32/sqft,,,
2078088884,325000.0,3/11/2021,Sold,"$325,000 (-4.4%)",(-4.4%),$339/sqft,,,
2078088884,325000.0,2/2/2021,Pending sale,"$340,000",$354/sqft,,,,
2078088884,325000.0,2/2/2021,Listed for sale,"$340,000",$354/sqft,,,,
2078088884,325000.0,9/23/2020,Listing removed,"$340,000",$354/sqft,,,,
2078088884,325000.0,8/26/2020,Listed for sale,"$340,000",$354/sqft,,,,
32166312,590000.0,5/7/2020,Sold,"$590,000 (+3.7%)",(+3.7%),$410/sqft,,,
32166312,590000.0,3/12/2020,Listing removed,"$569,000",$395/sqft,,,,
32166312,590000.0,1/21/2020,Listed for sale,"$569,000 (+225.1%)",(+225.1%),$395/sqft,,,
