3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
9884,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4725,37,,C0,418 EAST 54TH ST,,11203,3,0,3,1600,2748,1940,1,C0,10,2020-03-09 00:00:00
9885,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4725,46,,C0,451 EAST 53 STREET,,11203,3,0,3,2500,3060,2009,1,C0,1340612,2020-04-13 00:00:00
9886,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4726,47,,C0,403 EAST 54TH STREET,,11203,3,0,3,2000,2337,1950,1,C0,810000,2020-11-25 00:00:00
9887,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4729,41,,C0,202 EAST 58TH STREET,,11203,3,0,3,2000,3005,1945,1,C0,0,2020-11-04 00:00:00
9888,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4760,50,,C0,671 EAST 49TH STREET,,11203,3,0,3,2200,2848,1930,1,C0,0,2020-11-03 00:00:00
9889,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4763,25,,C0,582 EAST 53RD STREET,,11203,3,0,3,2680,3071,1945,1,C0,870000,2020-07-22 00:00:00
9890,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4868,39,,C0,308 LINDEN BOULEVARD,,11226,3,0,3,3500,3600,1920,1,C0,1340000,2021-01-06 00:00:00
9891,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4874,5,,C0,446 LINDEN BOULEVARD,,11203,3,0,3,2000,3414,1920,1,C0,0,2020-08-20 00:00:00
9892,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4882,28,,C0,390 EAST 46TH STREET,,11203,3,0,3,3000,3120,1899,1,C0,640000,2020-11-17 00:00:00
9893,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4882,28,,C0,390 EAST 46 STREET,,11203,3,0,3,3000,3120,1899,1,C0,899000,2021-01-29 00:00:00
9894,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4901,37,,C0,144 EAST 31ST STREET,,11226,3,0,3,2000,2060,1910,1,C0,680000,2020-11-19 00:00:00
9895,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4902,27,,C0,122 EAST 32ND STREET,,11226,3,0,3,2000,2080,1910,1,C0,0,2020-12-23 00:00:00
9896,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4902,73,,C0,103 EAST 31ST STREET,,11226,3,0,3,2000,2160,1899,1,C0,0,2020-06-13 00:00:00
9897,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4903,164,,C0,109 EAST 32ND STREET,,11226,3,0,3,2050,2000,1910,1,C0,0,2020-11-30 00:00:00
9898,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4916,7,,C0,160 EAST 32ND STREET,,11226,3,0,3,2000,2000,1899,1,C0,945000,2020-02-26 00:00:00
9899,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4916,19,,C0,186 EAST 32 STREET,,11226,3,0,3,2000,3078,1899,1,C0,1167000,2020-11-06 00:00:00
9900,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4916,19,,C0,186 EAST 32ND STREET,,11226,3,0,3,2000,2052,1899,1,C0,320000,2020-03-02 00:00:00
9901,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4916,24,,C0,198 EAST 32ND STREET,,11226,3,0,3,1967,2052,1899,1,C0,0,2020-02-03 00:00:00
9902,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4916,57,,C0,183 EAST 31ST STREET,,11226,3,0,3,1967,3120,1910,1,C0,0,2020-07-16 00:00:00
9903,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4917,60,,C0,171 EAST 32ND STREET,,11226,3,0,3,2000,3000,1910,1,C0,0,2020-03-30 00:00:00
9904,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4931,13,,C0,242 EAST 32ND STREET,,11226,3,0,3,2000,3300,1905,1,C0,0,2021-01-21 00:00:00
9905,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4932,1,,C0,225 EAST 32ND STREET,,11226,3,0,3,2150,3459,1910,1,C0,0,2020-10-16 00:00:00
9906,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4932,57,,C0,241 EAST 32ND STREET,,11226,3,0,3,2000,3300,1910,1,C0,999000,2020-12-02 00:00:00
9907,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4933,52,,C0,1187 NEW YORK AVENUE,,11203,3,0,3,2000,3276,2004,1,C0,0,2020-11-04 00:00:00
9908,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4934,5,,C0,398 E 35TH,4,11203,3,0,3,1581,2550,1931,1,C0,0,2020-05-26 00:00:00
9909,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4935,15,,C0,1178 BROOKLYN AVENUE,4,11203,3,0,3,1992,2754,1931,1,C0,0,2020-05-13 00:00:00
9910,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4948,16,,C0,324 EAST 32ND STREET,,11226,3,0,3,2000,2140,1899,1,C0,0,2020-10-16 00:00:00
9911,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4953,25,,C0,594 EAST 37TH STREET,,11203,3,0,3,2008,2712,1925,1,C0,780000,2020-08-27 00:00:00
9912,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4953,63,,C0,1271 BROOKLYN AVENUE,,11203,3,0,3,2542,2600,1925,1,C0,0,2020-04-24 00:00:00
9913,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4955,30,,C0,608 EAST 39TH STREET,,11203,3,0,3,2000,2818,1950,1,C0,0,2020-09-15 00:00:00
9914,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4978,46,,C0,886 EAST 45TH STREET,,11203,3,0,3,1540,1299,1930,1,C0,0,2020-07-28 00:00:00
9915,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4990,39,,C0,1432 TROY AVENUE,,11203,3,0,3,1783,2040,1940,1,C0,10,2020-02-28 00:00:00
9916,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4990,66,,C0,701 EAST 43 STREET,,11203,3,0,3,1775,1938,1935,1,C0,890000,2020-10-08 00:00:00
9917,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4991,51,,C0,1439 TROY AVENUE,,11203,3,0,3,1767,1938,1935,1,C0,510000,2020-06-03 00:00:00
9918,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4991,59,,C0,1421 TROY AVENUE,,11203,3,0,3,1767,2214,1930,1,C0,0,2020-04-07 00:00:00
9919,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4995,46,,C0,578 EAST 32ND STREET,,11210,3,0,3,6000,2636,1915,1,C0,0,2020-08-03 00:00:00
9920,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4997,11,,C0,1477 NEW YORK AVE,,11210,3,0,3,2000,2260,1905,1,C0,0,2020-06-17 00:00:00
9921,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4997,11,,C0,1477 NEW YORK AVENUE,,11210,3,0,3,2000,2260,1905,1,C0,0,2020-02-13 00:00:00
9922,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4997,12,,C0,1475 NEW YORK AVE,,11210,3,0,3,2000,2312,1905,1,C0,0,2020-06-17 00:00:00
9923,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4997,12,,C0,1475 NEW YORK AVENUE,,11210,3,0,3,2000,2312,1905,1,C0,0,2020-02-13 00:00:00
9924,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,5006,57,,C0,634 EAST 32ND STREET,,11210,3,0,3,4000,3202,1920,1,C0,0,2020-08-31 00:00:00
9925,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,7562,11,,C0,977 EAST 34TH STREET,,11210,3,0,3,4000,3197,1915,1,C0,1100000,2020-06-16 00:00:00
9926,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,7565,107,,C0,1009 EAST 37TH STREET,,11210,3,0,3,2000,3984,1935,1,C0,0,2020-10-28 00:00:00
9927,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,7565,107,,C0,1009 EAST 37TH STREET,,11210,3,0,3,2000,3984,1935,1,C0,0,2020-07-28 00:00:00
9928,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,7599,23,,C0,1067 EAST 35TH STREET,,11210,3,0,3,4000,2258,1901,1,C0,0,2020-03-19 00:00:00
9929,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,7813,35,,C0,4002 AVENUE K,,11210,3,0,3,2490,2988,1935,1,C0,0,2020-04-02 00:00:00
9930,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,7813,35,,C0,4002 AVENUE K,,11210,3,0,3,2490,2988,1935,1,C0,0,2020-03-19 00:00:00
9931,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,7815,13,,C0,3815 KINGS HIGHWAY,,11234,3,0,3,2000,2660,1940,1,C0,500000,2020-05-28 00:00:00
9932,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,7815,16,,C0,3809 KINGS HIGHWAY,,11234,3,0,3,1840,2660,1940,1,C0,810000,2020-11-12 00:00:00
9933,3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,7973,41,,C0,768 EAST 56TH STREET,,11234,3,0,3,2560,2761,1960,1,C0,0,2020-10-01 00:00:00
9934,3,FLATBUSH-EAST,06 TAX CLASS 1 - OTHER,1,7617,74,,G0,1034 EAST 36 STREET,,11210,0,0,0,2000,0,1950,1,G0,120000,2020-02-06 00:00:00
9935,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4673,50,,C3,863 SCHENECTADY AVENUE,,11203,4,0,4,3008,3440,1930,2,C3,0,2020-02-21 00:00:00
9936,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2,4675,45,,C1,397 E 49TH STREET,34,11203,34,0,34,8000,28480,1927,2,C1,2900000,2020-02-04 00:00:00
9937,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2B,4676,19,,C1,370 EAST 51ST STREET,,11203,8,0,8,3000,3490,1926,2,C1,800000,2020-10-15 00:00:00
9938,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2B,4680,4,,C1,852 LINDEN BOULEVARD,,11203,8,0,8,5950,6762,1930,2,C1,0,2020-09-15 00:00:00
9939,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4681,13,,C3,138 EAST 56TH STREET,,11203,4,0,4,2800,3360,1930,2,C3,0,2020-11-23 00:00:00
9940,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4702,57,,C2,299 EAST 54TH STREET,6,11203,6,0,6,2850,5832,1920,2,C2,0,2020-07-29 00:00:00
9941,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4719,7,,C3,"4716 SNYDER AVENUE, 4",4,11203,4,0,4,4000,3400,1920,2,C3,0,2020-02-26 00:00:00
9942,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4719,15,,C3,504 EAST 48TH STREET,4,11203,4,0,4,3000,3828,1920,2,C3,575000,2020-12-23 00:00:00
9943,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4719,71,,C2,963 SCHENECTADY AVENUE,6,11203,6,0,6,3000,5670,1920,2,C2,0,2020-09-10 00:00:00
9944,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4720,14,,C2,500 EAST 49TH STREET,6,11203,6,0,6,2667,5461,1920,2,C2,0,2020-06-09 00:00:00
9945,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4722,16,,C3,"492 EAST 51ST STREET, 4",4,11203,4,0,4,2650,3741,1920,2,C3,0,2020-02-18 00:00:00
9946,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4723,19,,C2,462 EAST 52ND STREET,6,11203,6,0,6,3850,5670,1920,2,C2,0,2020-11-20 00:00:00
9947,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4763,8,,C3,5220 BEVERLY ROAD,,11203,4,0,4,4080,3936,1920,2,C3,0,2020-08-27 00:00:00
9948,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2B,4889,10,,C7,"3524 CHURCH AVENUE, 7",7,11203,7,2,9,2024,5500,1931,2,C7,1600000,2020-04-08 00:00:00
9949,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4899,23,,C3,448 EAST 46TH STREET,4,11203,4,0,4,2500,3120,1931,2,C3,994999,2020-06-24 00:00:00
9950,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4899,24,,C3,452 EAST 46TH STREET,4,11203,4,0,4,2500,3120,1931,2,C3,0,2020-11-13 00:00:00
9951,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4899,53,,C2,447 EAST 45 STREET,6,11203,6,0,6,4000,6000,1931,2,C2,0,2020-12-18 00:00:00
9952,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4899,53,,C2,447 EAST 45 STREET,6,11203,6,0,6,4000,6000,1931,2,C2,0,2020-06-24 00:00:00
9953,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2A,4934,4,,C3,"3410 BEVERLEY ROAD, 4",4,11203,4,0,4,1020,2500,1931,2,C3,1080000,2020-02-11 00:00:00
9954,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2,4947,3,,C1,3010 CLARENDON ROAD,21,11226,21,0,21,5000,13688,1931,2,C1,2220000,2020-04-22 00:00:00
9955,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2,4968,25,,C1,"3405 NEWKIRK AVENUE, 26",26,11203,32,0,32,7750,27936,1935,2,C1,4825000,2020-02-13 00:00:00
9956,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2,5007,6,,C1,"3201 GLENWOOD ROAD, 47",47,11210,47,0,47,11275,36180,1926,2,C1,3750000,2020-12-21 00:00:00
9957,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2B,5008,34,,C1,1509 NEW YORK AVENUE,,11210,8,0,8,2000,7505,2019,2,C1,0,2020-08-25 00:00:00
9958,3,FLATBUSH-EAST,07 RENTALS - WALKUP APARTMENTS,2B,5008,35,,C1,1507 NEW YORK AVENUE,,11210,8,0,8,2000,7505,2018,2,C1,0,2020-08-25 00:00:00
9959,3,FLATBUSH-EAST,08 RENTALS - ELEVATOR APARTMENTS,2,5006,6,,D1,3111 GLENWOOD ROAD,,11210,59,0,59,11000,51480,1926,2,D1,750000,2020-12-28 00:00:00
9960,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,4905,1,,D4,"3400 SNYDER AVENUE, 5K",,11203,,,,,,1956,2,D4,320000,2020-05-08 00:00:00
9961,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,4905,1,,D4,"3400 SNYDER AVENUE, 6W",,11203,,,,,,1956,2,D4,250000,2020-02-12 00:00:00
9962,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,4905,1,,D4,"3400 SNYDER AVENUE, 2U",,11203,,,,,,1956,2,D4,307000,2020-03-11 00:00:00
9963,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,4905,17,,D4,"282 EAST 35TH STREET, 6S",,11203,,,,,,1957,2,D4,264000,2020-02-27 00:00:00
9964,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,4905,17,,D4,"282 EAST 35TH STREET, 2E",,11203,,,,,,1957,2,D4,260000,2021-01-28 00:00:00
9965,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,4905,17,,D4,"282 EAST 35TH STREET, 6H",,11203,,,,,,1957,2,D4,165000,2020-10-08 00:00:00
9966,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,4905,17,,D4,"282 EAST 35TH STREET, 5U",,11203,,,,,,1957,2,D4,159500,2020-03-05 00:00:00
9967,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,4905,17,,D4,"282 EAST 35TH STREET, 5J",,11203,,,,,,1957,2,D4,264000,2020-10-01 00:00:00
9968,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,4905,17,,D4,"282 EAST 35TH STREET, 6G",,11203,,,,,,1957,2,D4,265000,2020-07-16 00:00:00
9969,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,4906,1,,D4,"3500 SNYDER AVENUE, 6A",,11203,,,,,,1957,2,D4,245000,2020-05-21 00:00:00
9970,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7558,63,,D4,"720 EAST 31 STREET, 6J",,11210,,,,,,1963,2,D4,220000,2020-02-05 00:00:00
9971,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7558,63,,D4,"720 EAST 31ST STREET, 6K",,11210,,,,,,1963,2,D4,234000,2020-09-03 00:00:00
9972,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,23,,D4,"745 EAST 31ST STREET, 2C",,11210,,,,,,1963,2,D4,80000,2020-11-12 00:00:00
9973,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,23,,D4,"745 EAST 31ST STREET, 4P",,11210,,,,,,1963,2,D4,332592,2020-11-19 00:00:00
9974,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,23,,D4,"745 EAST 31ST STREET, 6A",,11210,,,,,,1963,2,D4,309270,2020-10-14 00:00:00
9975,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,23,,D4,"745 EAST 31ST STREET, 5E",,11210,,,,,,1963,2,D4,299000,2020-02-25 00:00:00
9976,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,23,,D4,"745 EAST 31 STREET, 7D",,11210,,,,,,1963,2,D4,370000,2020-03-06 00:00:00
9977,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,23,,D4,"745 EAST 31ST, 5B",,11210,,,,,,1963,2,D4,273780,2021-01-13 00:00:00
9978,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,23,,D4,"745 EAST 31ST STREET, 6D",,11210,,,,,,1963,2,D4,420810,2020-09-14 00:00:00
9979,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,23,,D4,"745 EAST 31ST STREET, 2N",,11210,,,,,,1963,2,D4,253500,2020-05-26 00:00:00
9980,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,23,,D4,"745 EAST 31 STREET, 7E",,11210,,,,,,1963,2,D4,255000,2020-10-30 00:00:00
9981,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,51,,D4,"720 EAST 32ND ST, B7",,11210,,,,,,1963,2,D4,285000,2020-07-14 00:00:00
9982,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,59,,D4,"740 EAST 32ND STREET, 3H",,11210,,,,,,1963,2,D4,175000,2020-02-13 00:00:00
9983,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7559,59,,D4,"740 EAST 32ND STREET, E3",,11210,,,,,,1963,2,D4,0,2020-05-22 00:00:00
9984,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7560,1,,D4,"3215 AVENUE H, 5P",,11210,,,,,,1961,2,D4,425000,2020-12-24 00:00:00
9985,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7560,1,,D4,"3215 AVENUE H, 2G",,11210,,,,,,1961,2,D4,230000,2020-02-06 00:00:00
9986,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7560,1,,D4,"3215 AVENUE H, 8F",,11210,,,,,,1961,2,D4,0,2020-09-17 00:00:00
9987,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7578,62,,D4,"3220 AVENUE H, 4L",,11210,,,,,,1941,2,D4,194000,2020-05-21 00:00:00
9988,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, C-805",,11210,,,,,,1964,2,D4,0,2020-10-21 00:00:00
9989,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, B1203",,11210,,,,,,1964,2,D4,350000,2020-12-16 00:00:00
9990,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, A703",,11210,,,,,,1964,2,D4,0,2021-01-13 00:00:00
9991,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, A1803",,11210,,,,,,1964,2,D4,0,2020-09-30 00:00:00
9992,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, B711",,11210,,,,,,1964,2,D4,250000,2020-10-06 00:00:00
9993,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, B705",,11210,,,,,,1964,2,D4,0,2020-02-10 00:00:00
9994,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, B904",,11210,,,,,,1964,2,D4,540000,2020-12-17 00:00:00
9995,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, A1509",,11210,,,,,,1964,2,D4,275000,2020-07-31 00:00:00
9996,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, B-607",,11210,,,,,,1964,2,D4,479000,2020-02-28 00:00:00
9997,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, C1405",,11210,,,,,,1964,2,D4,345000,2020-03-02 00:00:00
9998,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,10,,D4,"1655 FLATBUSH AVENUE, C1803",,11210,,,,,,1964,2,D4,0,2020-10-21 00:00:00
9999,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,29,,D4,"3420 AVENUE H, 5E",,11210,,,,,,1950,2,D4,130000,2020-02-21 00:00:00
10000,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,29,,D4,"3420 AVENUE H, 3J",,11210,,,,,,1950,2,D4,285000,2021-01-28 00:00:00
10001,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,29,,D4,"3420 AVENUE H, 5E",,11210,,,,,,1950,2,D4,269000,2020-12-23 00:00:00
10002,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7579,29,,D4,"3310 AVENUE H, 2C",,11210,,,,,,1950,2,D4,0,2021-01-18 00:00:00
10003,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7630,12,,D4,"2525 NOSTRAND AVE, 6H",,11210,,,,,,1953,2,D4,0,2020-05-22 00:00:00
10004,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7630,12,,D4,"2525 NOSTRAND AVE, 3V",,11210,,,,,,1953,2,D4,0,2020-05-22 00:00:00
10005,3,FLATBUSH-EAST,10 COOPS - ELEVATOR APARTMENTS,2,7630,12,,D4,"2525 NOSTRAND AVENUE, 2C",,11210,,,,,,1953,2,D4,280000,2020-11-02 00:00:00
10006,3,FLATBUSH-EAST,12 CONDOS - WALKUP APARTMENTS,2,4868,1009,,R2,"260 LINDEN BOULEVARD, 2B",2B,11226,1,,1,,,,2,R2,615000,2020-09-22 00:00:00
10007,3,FLATBUSH-EAST,12 CONDOS - WALKUP APARTMENTS,2,4868,1015,,R2,"260 LINDEN BOULEVARD, 2H",2H,11226,1,,1,,,,2,R2,0,2020-05-02 00:00:00
10008,3,FLATBUSH-EAST,12 CONDOS - WALKUP APARTMENTS,2,4868,1032,,R2,"291 MARTENSE STREET, 1F",1F,11226,1,,1,,,,2,R2,499000,2021-01-19 00:00:00
10009,3,FLATBUSH-EAST,14 RENTALS - 4-10 UNIT,2A,4675,33,,S5,856 UTICA AVENUE,,11203,5,1,6,2000,5100,1928,2,S5,1125000,2020-08-25 00:00:00
10010,3,FLATBUSH-EAST,14 RENTALS - 4-10 UNIT,2A,4675,33,,S5,856 UTICA AVENUE,,11203,5,1,6,2000,5100,1928,2,S5,0,2020-11-23 00:00:00
10011,3,FLATBUSH-EAST,14 RENTALS - 4-10 UNIT,2A,4697,30,,S3,928 UTICA AVENUE,,11203,3,1,4,2000,3240,1931,2,S3,0,2020-03-09 00:00:00
10012,3,FLATBUSH-EAST,14 RENTALS - 4-10 UNIT,2A,4700,3,,S5,5206 CHURCH AVENUE,,11203,5,1,6,2008,5280,1931,2,S5,999900,2020-03-11 00:00:00
10013,3,FLATBUSH-EAST,14 RENTALS - 4-10 UNIT,2A,4704,1,,S9,5602 CHURCH AVENUE,,11203,2,3,5,1644,3280,1931,2,S9,0,2020-04-02 00:00:00
10014,3,FLATBUSH-EAST,14 RENTALS - 4-10 UNIT,2A,4721,14,,S5,956 UTICA AVENUE,,11203,5,1,6,2000,5160,1931,2,S5,700000,2020-02-03 00:00:00
10015,3,FLATBUSH-EAST,14 RENTALS - 4-10 UNIT,2A,4879,36,,S9,4217 CHURCH AVE,,11203,2,2,4,1700,3000,1930,2,S9,0,2020-08-01 00:00:00
10016,3,FLATBUSH-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4967,1001,,R1,"3311 NEWKIRK AVENUE, 1A",1A,11203,1,,1,,,2016,2,R1,740000,2020-11-18 00:00:00
10017,3,FLATBUSH-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4967,1003,,R1,"3311 NEWKIRK AVENUE, 2B",2B,11203,1,,1,,,2016,2,R1,550000,2020-02-12 00:00:00
10018,3,FLATBUSH-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4967,1004,,R1,"3311 NEWKIRK AVENUE, 3A",3A,11203,1,,1,,,2016,2,R1,540000,2020-03-25 00:00:00
10019,3,FLATBUSH-EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,4967,1006,,R1,"3311 NEWKIRK AVENUE, 4A",4A,11203,1,,1,,,2016,2,R1,540000,2020-06-18 00:00:00
